expand,id,self,key,fields.summary,fields.issuetype.self,fields.issuetype.id,fields.issuetype.description,fields.issuetype.iconUrl,fields.issuetype.name,fields.issuetype.subtask,fields.issuetype.avatarId,fields.resolutiondate,fields.created,fields.description,fields.assignee,fields.resolution,fields.updated,fields.status.self,fields.status.description,fields.status.iconUrl,fields.status.name,fields.status.id,fields.status.statusCategory.self,fields.status.statusCategory.id,fields.status.statusCategory.key,fields.status.statusCategory.colorName,fields.status.statusCategory.name,fields.assignee.self,fields.assignee.name,fields.assignee.key,fields.assignee.avatarUrls.48x48,fields.assignee.avatarUrls.24x24,fields.assignee.avatarUrls.16x16,fields.assignee.avatarUrls.32x32,fields.assignee.displayName,fields.assignee.active,fields.assignee.timeZone,fields.resolution.self,fields.resolution.id,fields.resolution.description,fields.resolution.name,created,resolved
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13079352,https://issues.apache.org/jira/rest/api/2/issue/13079352,BOOKKEEPER-1097,GC test when no WritableDirs,https://issues.apache.org/jira/rest/api/2/issuetype/6,6,"A new unit, integration or system test.",https://issues.apache.org/jira/images/icons/issuetypes/requirement.png,Test,False,,2017-06-21T19:07:57.000+0000,2017-06-13T01:05:13.000+0000,"    
    - Functional test validating that Compaction takes place even if there
    are no writableledgerdir but there are ledgerdirs according to
    LedgerDirsManager.getWritableLedgerDirsForNewLog
    
    - end-to-end testcase of Bookie recovery, incase of Bookie ledgerdir reaching
    the threshold, and recovering by forcing the gc/compaction
",,,2017-06-22T13:26:10.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=reddycharan18%40gmail.com,reddycharan18@gmail.com,reddycharan18@gmail.com,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Charan Reddy Guttapalem,True,Etc/UTC,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-13 01:05:13+00:00,2017-06-21 19:07:57+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13078796,https://issues.apache.org/jira/rest/api/2/issue/13078796,BOOKKEEPER-1096,"When ledger is deleted, along with leaf node all the eligible branch nodes also should be deleted in ZooKeeper.",https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2017-06-12T15:21:05.000+0000,2017-06-09T23:04:07.000+0000,"Currently when we delete a ledger, we delete just the leaf node in the ZK but we ignore about the branch nodes. This is ok for FlatLedgerManager, but for HierarchicalLedgerManagers, especially for LongHierarchicalLedgerManager, the number of internal nodes gets blown up over time and we would get into ZK capacity limitations. When ZK reaches the capacity limits, it will manifest in very severe performance and stability issues of cluster. So for HierarchicalLedgerManagers, when we delete a ledger we should optimistically recursively delete the parent znodes as well if they don’t have anymore child znodes. ",,,2017-06-13T13:26:01.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=reddycharan18%40gmail.com,reddycharan18@gmail.com,reddycharan18@gmail.com,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Charan Reddy Guttapalem,True,Etc/UTC,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-09 23:04:07+00:00,2017-06-12 15:21:05+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076974,https://issues.apache.org/jira/rest/api/2/issue/13076974,BOOKKEEPER-1094,Long Poll - Server and Client Side Changes,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2017-07-17T21:28:38.000+0000,2017-06-02T20:17:52.000+0000,Server side changes for supporting long poll.,,,2017-07-17T21:28:38.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=robindhamankar,robindhamankar,robindhamankar,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Robin Dhamankar,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-02 20:17:52+00:00,2017-07-17 21:28:38+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076973,https://issues.apache.org/jira/rest/api/2/issue/13076973,BOOKKEEPER-1093,Piggyback LAC on ReadResponse,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2017-06-21T17:58:13.000+0000,2017-06-02T20:17:11.000+0000,"Currently LAC is only updated when the reader explicitly calls #readLastAddConfirmed(). In tailing-read use cases, it will not wise to keep calling #readLastAddConfirmed, especially when the traffic is huge.

The idea here is piggy-back LAC along with the read responses. so the client will get advanced LAC along with read responses. so it will reduce calling #readLastAddConfirmed. ",,,2017-06-22T13:26:07.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-02 20:17:11+00:00,2017-06-21 17:58:13+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076689,https://issues.apache.org/jira/rest/api/2/issue/13076689,BOOKKEEPER-1092,Ledger Recovery - Add Test Case for Parallel Ledger Recovery,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2017-06-21T19:00:26.000+0000,2017-06-01T23:52:48.000+0000,Add test case for parallel ledger recovery,,,2017-06-22T13:26:08.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 23:52:48+00:00,2017-06-21 19:00:26+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076668,https://issues.apache.org/jira/rest/api/2/issue/13076668,BOOKKEEPER-1091,Remove Hedwig from BookKeeper website page,https://issues.apache.org/jira/rest/api/2/issuetype/3,3,A task that needs to be done.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21148&avatarType=issuetype,Task,False,21148.0,2017-06-03T00:39:37.000+0000,2017-06-01T21:50:53.000+0000,"We removed Hedwig before, but it still exists in the website and links to a deleted wiki page. ",,,2017-06-03T00:39:37.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 21:50:53+00:00,2017-06-03 00:39:37+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076654,https://issues.apache.org/jira/rest/api/2/issue/13076654,BOOKKEEPER-1090,Use LOG.isDebugEnabled() to avoid unexpected allocations,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2017-06-22T00:11:39.000+0000,2017-06-01T21:05:06.000+0000,"Using {{LOG.debug(...)}} can lead to multiple unexpected memory allocation, even when the logger it's turned off.

For example, {{int}} and {{long}} parameter are boxed into {{Integer}} and {{Long}} objects and the var-arg parameters are using an {{Object[]}} to hold
them.

We should guard all usages of {{LOG.debug()}} with the {{if (LOG.isDebugEnabled()}} guard.",,,2017-06-22T00:11:39.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=mmerli,mmerli,mmerli,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Matteo Merli,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 21:05:06+00:00,2017-06-22 00:11:39+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076625,https://issues.apache.org/jira/rest/api/2/issue/13076625,BOOKKEEPER-1089,Ledger Recovery - allow batch reads in ledger recovery,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2017-06-21T17:50:38.000+0000,2017-06-01T19:16:32.000+0000,"bookkeeper recovery improvement (part-4): allow batch reading in ledger recovery

    - enable batch read in ledger recovery, so we could parallel reading to improve recovery time.",,,2017-06-22T13:26:06.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 19:16:32+00:00,2017-06-21 17:50:38+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076624,https://issues.apache.org/jira/rest/api/2/issue/13076624,BOOKKEEPER-1088,Ledger Recovery - Add a ReadEntryListener to callback on individual request,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2017-06-05T20:13:47.000+0000,2017-06-01T19:15:52.000+0000,"bookkeeper recovery improvement (part-3): add a ReadEntryListener to callback on individual request.

    - add read entry listener which allow doing batch read, but callback on individual entries in sequence. so in recovery op, we could issue batch reads, then on each individual callback do add entry and stop when received NoSuchEntry.",,,2017-06-10T13:23:23.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 19:15:52+00:00,2017-06-05 20:13:47+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076623,https://issues.apache.org/jira/rest/api/2/issue/13076623,BOOKKEEPER-1087,Ledger Recovery - Add a parallel reading request in PendingReadOp,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2017-06-05T19:48:47.000+0000,2017-06-01T19:14:30.000+0000,"    bookkeeper recovery improvement (part-2): add a parallel reading request in PendingReadOp

    - add a parallel reading request in PendingReadOp
    - allow PendingReadOp to configure whether to do parallel reading or not
    - add flag in ClientConfiguration to allow configuring whether to do parallel reading in LedgerRecoveryOp or not.",,,2017-06-06T18:13:07.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 19:14:30+00:00,2017-06-05 19:48:47+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076622,https://issues.apache.org/jira/rest/api/2/issue/13076622,BOOKKEEPER-1086,Ledger Recovery - Refactor PendingReadOp,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2017-06-01T20:40:58.000+0000,2017-06-01T19:13:34.000+0000," bookkeeper recovery improvement (part-1): refactor PendingReadOp

    this change is the first part of improving bookkeeper recovery. it is basically a refactor change, which:

    - abstract an interface for LedgerEntryRequest in PendingReadOp
    - rename current implementation to SequenceReadRequest, which read the entry in the sequence of quorum.",,,2017-06-28T21:28:53.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 19:13:34+00:00,2017-06-01 20:40:58+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076427,https://issues.apache.org/jira/rest/api/2/issue/13076427,BOOKKEEPER-1085,Introduce the AlertStatsLogger,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2017-06-01T11:17:03.000+0000,2017-06-01T08:15:07.000+0000,Introduce the AlertStatsLogger used to increment a metric whenever an event that should never happen is detected. Allow specifying an optional scope to better classify the error  conditions,,,2017-06-01T11:52:54.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=robindhamankar,robindhamankar,robindhamankar,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Robin Dhamankar,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 08:15:07+00:00,2017-06-01 11:17:03+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076423,https://issues.apache.org/jira/rest/api/2/issue/13076423,BOOKKEEPER-1084,Make variables finale if necessary,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2017-06-01T09:42:20.000+0000,2017-06-01T08:08:57.000+0000,"Merge commit 

{code}
commit daffc8460670cd15994bb8650add3be5a9dc2eef
Author: Sijie Guo <sijieg@twitter.com>
Date:   Thu Apr 18 17:54:55 2013 -0700

    make logger as a static variable
    not all logger in bookkeeper & hedwig are static. some class like PendnigReadOp and LedgerEntry would have lots of objects, it might be bad. so this task is to make logger as a static variable if it didn't.

    with benefit, cleaning up the imports when touching that file.

    RB_ID=141138
{code}",,,2017-06-01T11:52:41.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 08:08:57+00:00,2017-06-01 09:42:20+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076416,https://issues.apache.org/jira/rest/api/2/issue/13076416,BOOKKEEPER-1083,Improvements on OrderedSafeExecutor,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2017-06-01T10:31:06.000+0000,2017-06-01T07:35:31.000+0000,Merge the the improvements made to OrderedSafeExecutor.,,,2017-06-01T11:52:47.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=sijie%40apache.org,sijie@apache.org,sijie@apache.org,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-06-01 07:35:31+00:00,2017-06-01 10:31:06+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13076400,https://issues.apache.org/jira/rest/api/2/issue/13076400,BOOKKEEPER-1082,Issue with 'preallocation' feature in EntryLogger,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,,2017-06-01T06:16:27.000+0000,"With BOOKKEEPER-643 (https://github.com/apache/bookkeeper/commit/694568b0ff0d048c284c8d5db0c9455d30dfa3ce) feature, 'entryLogFilePreallocationEnabled' is introduced. But by the way it is handled,  it looks like it can never be used. 

In EntryLoggerAllocator.createNewLog, even if entryLogPreAllocationEnabled is configured to true, else block is unreachable because ‘preallocation’ will always be null and it would end up with ‘if’ block. So effectively ‘entryLogFilePreallocationEnabled’ logic is broken.



        synchronized BufferedLogChannel createNewLog() throws IOException {
            BufferedLogChannel bc;
            if (!entryLogPreAllocationEnabled || null == preallocation) {
                // initialization time to create a new log
                bc = allocateNewLog();
            } else {
                // has a preallocated entry log
                ......
                ......
                preallocation = allocatorExecutor.submit(new Callable<BufferedLogChannel>() {   <-------- this is the only place where 'preallocation' is set and it is not possible to get into the else block in this method  ------------>

                    @Override
                    public BufferedLogChannel call() throws IOException {
                        return allocateNewLog();
                    }
                });
            }
            LOG.info(""Created new entry logger {}."", bc.getLogId());
            return bc;
        }
",,,2017-10-17T21:26:35.000+0000,https://issues.apache.org/jira/rest/api/2/status/1,The issue is open and ready for the assignee to start work on it.,https://issues.apache.org/jira/images/icons/statuses/open.png,Open,1,https://issues.apache.org/jira/rest/api/2/statuscategory/2,2,new,blue-gray,To Do,https://issues.apache.org/jira/rest/api/2/user?username=reddycharan18%40gmail.com,reddycharan18@gmail.com,reddycharan18@gmail.com,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Charan Reddy Guttapalem,True,Etc/UTC,,,,,2017-06-01 06:16:27+00:00,
"operations,versionedRepresentations,editmeta,changelog,renderedFields",13075361,https://issues.apache.org/jira/rest/api/2/issue/13075361,BOOKKEEPER-1081,Would like to provide a docker file for bookkeeper,https://issues.apache.org/jira/rest/api/2/issuetype/5,5,General wishlist item.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Wish,False,21140.0,2017-10-06T08:56:45.000+0000,2017-05-27T13:09:43.000+0000,Would like to provide a docker file for bookkeeper,,,2017-10-06T08:56:45.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=zhaijia,zhaijia,zhaijia,https://issues.apache.org/jira/secure/useravatar?ownerId=zhaijia&avatarId=21925,https://issues.apache.org/jira/secure/useravatar?size=small&ownerId=zhaijia&avatarId=21925,https://issues.apache.org/jira/secure/useravatar?size=xsmall&ownerId=zhaijia&avatarId=21925,https://issues.apache.org/jira/secure/useravatar?size=medium&ownerId=zhaijia&avatarId=21925,Jia Zhai,True,Asia/Shanghai,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2017-05-27 13:09:43+00:00,2017-10-06 08:56:45+00:00
